From	To
A8MWV9	XP_016884011.1
Q8WVI0	NP_001118239.1
Q4W5P6	NP_001304766.1
Q4W5P6	NP_001304767.1
Q4W5P6	NP_001304768.1
Q4W5P6	NP_001304770.1
Q4W5P6	NP_001304771.1
Q4W5P6	NP_689612.3
Q4W5P6	XP_005262794.1
Q4W5P6	XP_016863214.1
Q71RC9	NP_001156467.1
Q71RC9	XP_011523420.1
Q71RC9	XP_011523421.1
Q71RC9	XP_016880435.1
Q71RC9	XP_016880436.1
Q71RC9	XP_016880437.1
P0DI80	NP_001156469.1
P0DI80	XP_005256960.1
B7WNH4	NP_001287854.1
Q96KF7	NP_001035958.1
Q96KF7	NP_065158.3
A6NGZ8	NP_001156408.1
H3BMG3	NP_001182172.1
H3BR10	NP_001182526.1
E7EQZ4	XP_011541898.1
E7EQZ4	XP_011541901.1
Q9NWM0	NP_001257620.1
Q9NWM0	NP_787033.1
Q9NWM0	NP_787034.1
Q9NWM0	NP_787035.1
Q9NWM0	NP_787036.1
Q9NWM0	XP_011527563.1
Q9H4F8	NP_001030024.1
Q9H4F8	NP_071420.1
O60906	NP_003071.2
Q92484	NP_001273067.1
Q92484	NP_006705.1
Q9UHP9	NP_055147.1
Q99954	NP_036522.3
Q99954	XP_016863510.1
Q504X8	NP_006676.1
P52788	NP_001245352.1
P52788	NP_004586.2
A0A087X1R1	NP_001193946.1
A0A087X1R1	XP_016884402.1
A8MU46	NP_001099035.2
A8MU46	XP_005273876.1
A0MNN4	NP_060695.2
Q9HCE7	NP_001186776.1
Q9HCE7	NP_065162.1
Q9HCE7	NP_851994.1
Q9HAU4	NP_073576.1
E9PHG3	NP_001317293.1
Q9NRG4	NP_064582.2
Q9H7B4	NP_001161212.1
Q9H7B4	NP_073580.1
Q9H7B4	XP_011542559.1
O95863	NP_005976.2
O43623	NP_003059.1
Q3KNW1	NP_840101.1
A0A087X0B7	NP_001310859.1
A0A087X0B7	NP_001310860.1
A0A087X0B7	NP_001310861.1
A0A087X0B7	NP_001310862.1
A0A087X0B7	NP_001310863.1
Q16533	NP_003073.1
Q92966	NP_001034786.1
Q92966	XP_016870545.1
Q92966	XP_016870546.1
Q5SXM2	NP_003077.2
Q5SXM2	XP_005266153.1
Q5SXM2	XP_006717304.1
Q5SXM2	XP_006717305.1
O95295	NP_036569.1
H6UYS5	NP_009292.1
G4Y815	NP_001304964.1
G4Y815	NP_001304966.1
Q6FHG5	NP_003078.2
A0A140VK49	NP_055205.2
P0DPA3	NP_001127705.1
A0A024RCN7	NP_001035527.1
A0A024RCN7	NP_001035528.1
A0A024RCN7	NP_001274411.1
A0A024RCN7	NP_001274412.1
A0A024RCN7	NP_001274413.1
A0A024RCN7	NP_001274414.1
A0A024RCN7	NP_001274415.1
A0A024RCN7	NP_001274416.1
A0A024RCN7	NP_001274417.1
Q8TAD8	NP_078976.2
O75324	NP_003489.1
O75324	XP_016879231.1
A0A3B3IRY9	XP_005260946.1
A0A3B3IRY9	XP_011527706.1
E7EUC4	NP_001317679.1
Q8WVK2	NP_006848.1
Q16560	NP_073208.1
Q16560	NP_851030.1
Q16560	XP_006719267.1
Q16560	XP_016874213.1
Q96DI7	NP_004805.2
Q6IEG0	NP_689764.3
P14678	NP_003082.1
P14678	NP_937859.1
P62314	NP_001278845.1
P62314	NP_008869.1
P62304	NP_001291393.1
P62304	NP_001315566.1
P62304	NP_001315567.1
P62304	NP_003085.1
F5H013	NP_001304096.1
P63162	NP_003088.1
P63162	NP_005669.2
P63162	NP_073716.1
P63162	NP_073717.1
P63162	NP_073718.1
P63162	NP_073719.1
Q13424	NP_003089.1
P78317	NP_001171938.1
P78317	NP_001171939.1
P78317	NP_002929.1
B4DDM3	XP_011531505.1
B4DDM3	XP_016860894.1
Q96RF0	NP_001096045.1
Q96RF0	NP_001138899.1
Q96RF0	NP_443102.2
E9PLV3	NP_001288018.1
O60749	NP_001265128.1
O60749	NP_003091.2
Q7Z614	NP_001138444.1
Q7Z614	NP_699168.1
Q7Z614	NP_878274.1
Q96L94	NP_079074.2
Q9H3E2	NP_001304710.1
O60493	NP_001287858.1
O60493	NP_003786.1
O60493	NP_690040.1
Q8WV41	NP_001305075.1
Q8WV41	NP_695003.1
Q8N9S9	NP_689841.3
Q8N9S9	XP_005250872.1
Q86XE0	NP_689973.2
O95219	NP_003785.1
E9PNL2	NP_689424.2
Q4JHT5	NP_003736.1
O14543	NP_003946.3
O14544	NP_004223.2
O14544	XP_005266840.1
O14544	XP_016881575.1
O14544	XP_016881576.1
O75159	NP_054730.1
O75159	NP_659198.1
O94964	NP_542194.2
O94964	NP_954650.2
Q5TF21	NP_001012279.1
Q5JUK2	NP_001012415.2
Q5JUK2	NP_001095147.1
Q9NX45	NP_001185839.1
Q9NX45	NP_001269076.1
Q9NX45	NP_060296.2
Q9BX66	NP_001030126.1
Q9BX66	NP_001030127.1
Q9BX66	NP_001030128.1
Q9BX66	NP_001030129.1
Q9BX66	NP_001277223.1
Q9BX66	NP_001277224.1
Q9BX66	NP_001277225.1
Q9BX66	NP_001277226.1
Q9BX66	NP_001277227.1
Q9BX66	NP_006425.2
Q9BX66	NP_056200.1
Q9BX66	NP_079267.1
Q9BX66	XP_006717652.1
O60504	NP_001018003.1
O60504	NP_005766.3
O60504	XP_005273428.1
O60504	XP_016868433.1
O60504	XP_016868434.1
O60504	XP_016868435.1
Q9UPU3	NP_055793.1
Q00796	NP_003095.2
Q99523	NP_001192157.1
Q99523	NP_002950.3
Q9BQB4	NP_079513.1
A4D125	NP_056279.1
A4D125	XP_016867432.1
Q2M3V2	NP_787069.4
A6NEL2	NP_001025041.1
Q53LP3	NP_075392.2
A6NJG2	NP_001099046.1
O00570	NP_005977.2
O15370	NP_008874.2
O95416	NP_004180.1
O60248	NP_008873.1
P35713	NP_060889.1
Q9Y651	NP_009015.1
P41225	NP_005625.2
B4DXW7	NP_001295094.1
B4DXW7	XP_005265860.1
B4DXW7	XP_011532722.1
Q06945	NP_003098.1
Q9BT81	NP_113627.1
P57073	NP_055402.2
Q13342	NP_001005176.1
Q13342	NP_001265380.1
Q13342	NP_001265381.1
Q13342	NP_001265382.1
Q13342	NP_009168.4
U5Y1J8	XP_006712921.1
Q02086	NP_003101.3
Q86TP0	NP_003102.1
Q02446	NP_001313472.1
Q02446	NP_003103.2
Q6BEB4	NP_001003845.1
Q8TDD2	NP_001166938.1
Q8TDD2	NP_001287766.1
Q8TDD2	NP_690599.1
Q8TDD2	XP_011536202.1
P0CG40	NP_001138722.1
Q15506	NP_059121.1
Q15506	XP_011541172.1
A0A1B0GVQ0	NP_001335036.1
Q9HBV2	NP_112222.1
A0A080YUZ7	NP_776246.1
Q8TDM5	NP_598005.1
Q96QH8	NP_001073369.1
Q96QH8	NP_995328.2
Q96QH8	XP_016885001.1
W5XKT8	NP_001303901.1
W5XKT8	XP_016881788.1
Q96KW9	NP_660291.2
Q96E40	NP_001303826.1
Q96E40	NP_001303827.1
Q96E40	NP_001303829.1
Q96E40	NP_061829.3
Q07617	NP_003105.2
Q07617	NP_757367.1
Q07617	XP_011515544.1
Q07617	XP_011515545.1
O75391	NP_004881.2
Q9NS26	NP_038481.2
Q9NS26	NP_663695.1
Q9NS25	NP_115850.2
Q5VSR9	NP_001009614.1
Q5MJ10	NP_001009615.1
Q5MJ09	NP_001009609.2
X6R7N2	XP_016885033.1
Q5MJ07	NP_001009616.1
Q8N0X7	NP_001135766.1
Q8N0X7	NP_001135767.1
Q8N0X7	NP_001135768.1
Q8N0X7	NP_055902.1
Q8N0X7	XP_005266370.1
Q8N0X7	XP_005266371.1
Q8N0X7	XP_005266372.1
Q8N0X7	XP_005266374.1
Q8N0X7	XP_011533314.1
Q5VX52	NP_001297085.1
Q5VX52	XP_011540818.1
Q5VX52	XP_011540819.1
Q7Z6I5	NP_859078.1
Q7Z6I5	XP_011531978.1
Q96N96	NP_001159743.1
Q96N96	NP_001273721.1
Q96N96	NP_001273722.1
Q96N96	NP_001273723.1
Q96N96	NP_001273724.1
Q96N96	NP_694568.1
Q9BXB7	NP_114161.3
Q96L03	NP_620151.1
Q96L03	XP_005273109.1
Q7Z5L4	NP_001278921.1
Q7Z5L4	NP_777587.1
Q7Z572	NP_940948.1
Q7Z572	XP_016856713.1
Q9BR10	NP_542175.1
Q8NHX4	NP_620712.2
Q8NHX4	XP_005246360.1
Q8NHX4	XP_016858852.1
Q5VYP0	NP_001076593.1
Q5VU36	NP_001107013.1
Q5VVP1	NP_001138668.1
Q8IWB4	NP_056482.2
P0DKV0	NP_001138596.1
B4DYI2	NP_001159609.1
Q6ZQQ2	NP_001001670.1
P0C874	NP_997299.2
Q6ZUB0	NP_001138669.1
Q6ZUB1	NP_849150.3
J3KRC8	NP_001258837.1
J3KRC8	NP_001258838.1
Q537H7	NP_001019772.1
Q8NB90	NP_001304728.1
Q8NB90	NP_660208.2
Q8NB90	XP_011529981.1
Q9BVQ7	NP_001310569.1
Q9BVQ7	NP_076968.2
Q8N4H0	NP_001034484.3
Q8N4H0	XP_006716862.1
A0A140VK52	NP_775770.1
A0A140VJV2	NP_114158.2
A0A140VJV2	XP_016865437.1
Q76KD6	NP_001127846.1
Q76KD6	NP_940974.2
Q9H0A9	NP_001136326.1
Q9H0A9	NP_115637.3
Q9H0A9	XP_005261245.1
Q9H0A9	XP_016883969.1
Q15005	NP_055567.2
Q9Y6A9	NP_054760.3
P61009	NP_068747.1
O95238	NP_001239223.1
O95238	NP_036523.1
Q5MJ68	NP_001008778.1
Q5MJ68	XP_016873197.1
A0A494C1S0	XP_005249776.1
A0A494C1S0	XP_016867504.1
P0DUX0	XP_006716273.1
P0DUX0	XP_006716275.1
P0DUX0	XP_006726497.1
P0DUX0	XP_016868377.1
P0DUX0	XP_016868422.1
P0DUX0	XP_016885939.1
P0DTA3	XP_006716273.1
P0DTA3	XP_006716275.1
P0DTA3	XP_006726497.1
P0DTA3	XP_016868377.1
P0DTA3	XP_016868422.1
P0DTA3	XP_016885939.1
P0DUD2	XP_006716273.1
P0DUD2	XP_006716275.1
P0DUD2	XP_006726497.1
P0DUD2	XP_016868377.1
P0DUD2	XP_016868422.1
P0DUD2	XP_016885939.1
Q495Y8	NP_001026789.2
Q495Y8	XP_016867712.1
A6NHP3	NP_001159811.1
A6NHP3	XP_005250150.1
A6NKU9	NP_001004351.3
A6NIY4	NP_001293070.1
P0CI01	NP_001139682.2
Q9Y4P9	NP_056232.2
Q8N4L4	NP_955371.2
Q0P670	NP_783861.3
A0A1B0GUW6	XP_011507026.1
A0A1B0GUW6	XP_011522098.1
Q96T58	NP_055816.2
Q6UW49	NP_663633.1
Q2M3C7	NP_001136116.1
Q2M3C7	NP_085126.2
Q8N5J4	NP_689536.1
Q8N5J4	XP_005268703.1
Q8N5J4	XP_006719302.1
Q9H2V7	NP_001135920.1
Q9H2V7	NP_001135921.1
Q9H2V7	NP_001135922.1
Q9H2V7	NP_001135923.1
Q9H2V7	NP_114427.1
Q56A73	NP_001012986.2
Q1W4C9	NP_001035218.1
Q6IE38	NP_001001325.1
Q6IE38	XP_016864958.1
D6RC51	NP_001258649.1
V9HWG8	NP_055286.1
P58062	NP_115955.1
P0C7L1	NP_001073994.1
Q5DT21	NP_001035523.1
P49223	NP_006643.1
Q6UDR6	NP_848550.1
Q8WWL2	NP_115827.1
P16150	NP_001025459.1
P16150	NP_003114.1
Q8IVW8	NP_001118230.1
Q6ZMD2	NP_001307378.1
Q6ZMD2	NP_872344.3
Q08629	NP_004589.1
Q6IQ16	NP_001001664.1
Q5T280	NP_057474.2
P10451	NP_000573.1
P10451	NP_001035147.1
P10451	NP_001035149.1
P10451	NP_001238758.1
P10451	NP_001238759.1
Q8IUH8	NP_787078.2
Q7Z699	NP_689807.1
P35321	NP_001186757.1
P35321	NP_005978.2
P22528	NP_003116.2
P35326	NP_005979.1
P35325	NP_001017418.1
P35325	XP_016857663.1
P22532	NP_008876.3
P22532	XP_016857664.1
P22531	NP_001019380.2
Q96RM1	NP_001014450.1
Q96RM1	XP_016857665.1
Q9BYE4	NP_001014313.1
Q9BYE4	XP_016857666.1
Q9BYE4	XP_016857667.1
Q96PI1	NP_775103.1
Q96PI1	XP_016855971.1
O43609	NP_001244967.1
O43609	NP_001244968.1
O43609	NP_005832.1
O43609	NP_955359.1
O43609	XP_005262743.1
O43609	XP_016863124.1
O43597	NP_001305465.1
O43597	NP_001305466.1
O43597	NP_001305467.1
O43597	NP_005833.1
O43610	NP_001291919.1
O43610	NP_005831.1
A0A0C4DFS6	NP_112226.2
A0A0C4DFS6	XP_011535987.1
Q8WW59	NP_997227.1
Q5W111	NP_001120954.1
Q5W111	NP_065189.1
Q96BD6	NP_079382.2
A0A0D9SGF6	XP_006717317.1
Q9NRC6	NP_057726.4
Q969W0	NP_612145.2
Q8NFR3	NP_001035189.1
Q8NFR3	NP_001307608.1
Q68D10	NP_919261.2
Q8NEQ6	NP_849162.1
Q8N5C6	NP_060549.4
P12931	NP_005408.1
P12931	NP_938033.1
P12931	XP_011527315.1
P12931	XP_016883513.1
P12931	XP_016883514.1
P12931	XP_016883515.1
P12931	XP_016883516.1
Q6ZRS2	NP_006653.2
P31213	NP_000339.2
P36956	NP_001005291.1
P36956	NP_004167.3
A0AA34QVX2	XP_006724373.1
Q8N9Q2	NP_776190.1
P11831	NP_001278930.1
P11831	NP_003122.1
Q8NEF9	NP_689759.2
A0A286YEY3	NP_001258799.2
P10124	NP_001307982.1
P10124	NP_001307983.1
P10124	NP_002718.2
P10124	XP_016871881.1
B4DHQ6	NP_003121.1
P19623	NP_003123.2
Q9H3Y6	NP_543013.1
P37108	NP_003125.3
A0A2U3TZN1	NP_001191128.1
P61011	NP_001139754.1
P61011	NP_003127.1
P61011	XP_011535408.1
V9HWK0	NP_008878.3
C9J2M4	XP_005250608.1
C9J2M4	XP_006716161.1
C9J2M4	XP_011514840.1
C9J2M4	XP_016868053.1
P08240	NP_001171313.1
P08240	NP_003130.2
Q9Y5M8	NP_067026.3
P78539	NP_001164221.1
P78539	NP_001164222.1
P78539	NP_001164223.1
P78539	NP_006298.1
O60687	NP_055282.1
Q3ZK31	NP_001291732.1
Q3ZK31	NP_068766.1
Q9UH36	NP_001013716.2
A0A0S2Z4W1	NP_005830.2
A0A087WXA3	NP_001103669.1
A7MD48	NP_919262.2
B3KS81	NP_001139113.1
Q5JRI1	NP_001287865.1
P84103	NP_003008.1
Q08170	NP_005617.2
Q13243	NP_001034554.1
Q13243	NP_001307143.1
Q13243	NP_008856.2
Q9BRL6	NP_115285.1
Q9BRL6	XP_016872631.1
Q13242	NP_003760.1
O75177	NP_001288707.1
O75177	NP_945173.1
O75177	XP_005260448.1
O75177	XP_011527066.1
O75177	XP_011527069.1
Q9UHA2	NP_057389.1
Q9UHA2	XP_016862037.1
Q9UHA2	XP_016862038.1
Q8WTU2	NP_542782.1
A1L4H1	NP_001138422.1
A1L4H1	NP_001182196.1
Q8WWF3	NP_660311.1
O43805	NP_003722.2
Q14714	NP_001129295.1
Q14714	NP_005077.2
Q14714	XP_011519155.1
Q14714	XP_011519156.1
Q14714	XP_011519157.1
A2VEC9	NP_940857.2
Q9UNL2	NP_001295126.1
Q9UNL2	NP_001295133.1
Q9UNL2	NP_001295134.1
Q9UNL2	NP_009038.1
P51571	NP_001191455.1
P51571	NP_006271.1
P51571	XP_011529488.1
P51571	XP_011529489.1
P61278	NP_001039.1
P30872	NP_001040.1
P30874	NP_001041.1
P32745	NP_001042.1
P32745	NP_001265616.1
P32745	XP_005261778.1
P32745	XP_006724374.1
P32745	XP_011528651.1
P32745	XP_016884412.1
P32745	XP_016884413.1
P31391	NP_001043.2
P35346	NP_001044.1
P35346	NP_001166031.1
Q9NP77	NP_054907.1
Q16384	NP_001265620.1
Q16384	NP_005626.1
Q16385	NP_001157889.1
Q16385	NP_001265626.1
Q16385	NP_001265630.1
Q16385	NP_001265631.1
Q16385	NP_003138.3
Q16385	NP_783629.1
Q9Y2D8	NP_001159765.1
Q9Y2D8	NP_001159766.1
Q9Y2D8	NP_001159767.1
Q9Y2D8	NP_001159889.1
Q9Y2D8	NP_054740.3
Q9Y2D8	XP_005270484.1
Q9Y2D8	XP_005270485.1
Q9Y2D8	XP_006710394.1
Q9Y2D8	XP_011538912.1
Q9Y2D8	XP_016855723.1
O60224	NP_001030004.1
O60224	NP_001035702.1
O60224	NP_005627.1
O60224	NP_783856.1
O60224	XP_016885102.1
O60224	XP_016885248.1
Q7RTT5	NP_775494.1
Q9Y5Y6	NP_068813.1
Q9HBF5	NP_001094349.1
Q9HBF5	NP_001094350.1
Q9HBF5	NP_001186686.1
A0A0A6YYL1	NP_001186689.1
Q16842	NP_008858.1
Q9NSC7	NP_060884.1
Q8NDV1	NP_001153483.1
Q8NDV1	NP_694541.2
A8K7N4	NP_778205.1
B4DU80	NP_001273932.1
Q92185	NP_001291379.1
Q92185	NP_003025.1
Q92186	NP_006002.1
O43173	NP_056963.2
Q92187	NP_005659.1
Q92187	NP_778222.1
P61647	NP_001004470.1
Q6ZMT1	NP_945344.1
O75886	NP_005834.4
O95630	NP_006454.1
O95630	NP_964010.1
O95630	NP_998787.1
O95630	XP_005264145.1
O95630	XP_011530785.1
O95630	XP_016858664.1
Q96FJ0	NP_065850.1
Q96FJ0	XP_006717991.1
Q96FJ0	XP_006717993.1
Q96FJ0	XP_011538285.1
Q96FJ0	XP_011538287.1
Q96FJ0	XP_016871942.1
Q96FJ0	XP_016871943.1
Q96FJ0	XP_016871944.1
Q96FJ0	XP_016871945.1
Q9ULZ2	NP_001304698.1
Q9ULZ2	NP_036240.1
P25092	NP_004954.2
H3BRG5	XP_016876323.1
Q9NSY2	NP_871629.1
P59095	NP_631910.1
P59095	XP_011524123.1
P02808	NP_001009181.1
P02808	NP_003145.1
O95210	NP_003934.1
Q9UHE8	NP_036581.1
Q8NFT2	NP_001035755.1
Q8NFT2	NP_001035756.1
Q8NFT2	NP_001231873.1
Q8NFT2	NP_001231875.1
Q8NFT2	NP_694544.2
Q8NFT2	XP_006715984.1
Q8NFT2	XP_016867442.1
Q8NFT2	XP_016867443.1
Q658P3	NP_001008410.1
Q658P3	NP_060704.2
Q658P3	NP_619543.2
Q658P3	NP_878919.2
Q658P3	XP_006712677.1
Q658P3	XP_006712678.1
Q658P3	XP_011509705.1
Q687X5	NP_001192244.1
Q687X5	NP_001192245.1
Q687X5	NP_078912.2
Q8IWL8	NP_001007533.1
B7ZLW5	NP_001269866.1
Q86WV6	NP_938023.1
P31948	NP_001269581.1
P31948	NP_001269582.1
P31948	NP_006810.1
A0A0S2Z4D1	NP_000446.1
B4DPS1	NP_001317143.1
B4DPS1	NP_001317144.1
Q9P289	NP_001035917.1
Q9P289	NP_001035918.1
Q9P289	NP_057626.2
Q9Y6E0	NP_001027467.2
Q9Y6E0	NP_003567.2
Q9BYT3	NP_001275987.1
Q9BYT3	NP_001275988.1
Q9BYT3	NP_001275990.1
Q9BYT3	NP_112168.1
Q9BYT3	XP_011518590.1
Q9BYT3	XP_011518592.1
Q9BYT3	XP_011518594.1
Q9BYT3	XP_011518595.1
Q9BYT3	XP_011518596.1
Q9BYT3	XP_011518597.1
Q9BYT3	XP_016873632.1
Q9BYT3	XP_016873633.1
Q9BYT3	XP_016873634.1
Q9BYT3	XP_016873635.1
Q9BYT3	XP_016873636.1
Q9BYT3	XP_016873637.1
Q9BYT3	XP_016873638.1
Q9BYT3	XP_016873639.1
Q9BYT3	XP_016873640.1
Q9BYT3	XP_016873641.1
Q9BYT3	XP_016873642.1
Q9BYT3	XP_016873643.1
Q9BYT3	XP_016873644.1
Q9BYT3	XP_016873645.1
Q9BYT3	XP_016873648.1
Q9BYT3	XP_016873649.1
Q15208	NP_001292031.1
Q15208	NP_009202.1
Q15208	XP_006715051.1
Q15208	XP_006715052.1
Q8N2I9	NP_001269475.1
Q8N2I9	NP_001269476.1
Q8N2I9	NP_114406.1
Q8NE28	NP_714921.4
Q93045	NP_001186143.1
Q93045	NP_008960.2
Q9NZ72	NP_001263239.1
Q9NZ72	NP_056978.2
H3BQB6	NP_001177695.1
F8VSL7	NP_001257456.1
H3BST3	NP_001243605.1
Q8TAV4	NP_001137505.1
Q8TAV4	NP_660329.1
Q3MIM1	NP_758515.1
Q8WXE9	NP_001243359.1
Q8WXE9	NP_149095.2
Q9P2F5	NP_064610.1
Q7Z7C7	NP_872295.1
A0A1W2PQF1	XP_011523768.1
Q9Y3F4	NP_009109.3
Q5VSL9	NP_001257697.1
Q5VSL9	NP_149079.2
Q9ULQ0	NP_001127808.1
Q9ULQ0	NP_065755.1
Q8TCJ2	NP_849193.1
Q69YW2	NP_001003665.1
O75558	NP_003755.2
O75558	XP_011534516.1
O75558	XP_011534519.1
O75558	XP_011534520.1
O75558	XP_016866889.1
Q9P2W9	NP_001333210.1
Q9P2W9	NP_001333211.1
Q9P2W9	NP_001333229.1
Q9P2W9	NP_058626.1
Q8N4C7	NP_001001850.1
Q8N4C7	XP_011511144.1
P61266	NP_443106.1
A0A994J5V9	XP_005253614.1
O43752	NP_001273139.1
O43752	NP_005810.1
O43752	XP_016855496.1
O15400	NP_001313507.1
O15400	NP_001313508.1
O15400	NP_001313509.1
O15400	NP_003560.2
O15400	XP_011534480.1
O00186	NP_009200.2
Q6ZWJ1	NP_848604.3
Q8WUJ0	NP_001124173.1
Q8WUJ0	NP_660294.1
Q5VZP5	NP_001073895.1
P53999	NP_006704.3
P53999	XP_011512246.1
P53999	XP_016864475.1
P53999	XP_016864476.1
Q9BXA5	NP_149039.2
B4DYM4	NP_001269679.1
A0A223LX15	XP_011538162.1
Q9HAC7	NP_001180240.1
Q9HAC7	NP_001180241.1
Q9HAC7	NP_001180242.1
Q9HAC7	NP_079004.1
Q8IX01	NP_001017392.2
Q8IX01	NP_001308626.1
Q8IX01	NP_055699.2
Q8IX01	XP_016881626.1
Q9Y2Z0	NP_001124384.1
Q9Y2Z0	NP_001307760.1
Q9Y2Z0	NP_006695.1
E9PKW4	XP_006721140.1
Q1ET61	NP_001017390.1
Q1ET61	NP_808220.1
Q1ET61	XP_016855108.1
O00338	NP_001047.1
O00338	NP_789795.1
Q6IMI6	NP_001008743.1
Q6IMI6	NP_001307807.1
Q6PD90	NP_001308699.1
Q53X91	NP_005411.1
A8K015	NP_003158.2
O00204	NP_004596.2
O00204	NP_814444.1
Q9BR01	NP_055166.1
Q8NBK3	NP_001158146.1
Q8NBK3	NP_001158147.1
Q8NBK3	NP_877437.2
Q6EEV6	NP_001002255.1
B0QY64	XP_011528406.1
A9Z1W8	XP_011526876.1
A0A7I2YQ69	NP_001129706.1
P0C7V6	NP_001129705.1
O94864	NP_001269658.1
O94864	NP_001269659.1
O94864	NP_001269660.1
O94864	NP_001269661.1
O94864	NP_055675.1
O94864	XP_005264729.1
Q8IYB8	NP_001288612.1
Q8IYB8	NP_003162.2
Q15527	NP_001265857.1
Q15527	NP_059973.4
O15260	NP_001267718.1
O15260	NP_001267721.1
O15260	NP_149351.1
O75683	NP_001265871.1
O75683	NP_006744.2
A0A140VJW3	NP_062547.1
Q92537	NP_055549.1
Q92537	XP_011535714.1
Q92537	XP_016877327.1
Q92537	XP_016877328.1
O43463	NP_001269095.1
O43463	NP_003164.1
Q15022	NP_056170.2
Q7L0J3	NP_001265648.1
Q7L0J3	NP_001315603.1
Q7L0J3	NP_001315604.1
Q7L0J3	NP_055664.3
Q7L1I2	NP_001161052.1
Q7L1I2	NP_001309960.1
Q7L1I2	NP_001309961.1
Q7L1I2	NP_001309966.1
Q7L1I2	NP_001309967.1
Q7L1I2	NP_001309968.1
Q7L1I2	NP_001309969.1
Q7L1I2	NP_055663.1
Q7L1I2	XP_005255055.1
Q7L1I2	XP_016878250.1
Q7L1I2	XP_016878251.1
Q496J9	NP_055794.3
Q496J9	XP_011541583.1
Q496J9	XP_011541584.2
Q8N300	NP_955374.1
Q8N300	XP_016856715.1
Q4LDE5	NP_699197.3
Q8NHG7	NP_001307269.1
Q8NHG7	NP_001307271.1
Q8NHG7	NP_683691.1
Q8N4V2	NP_061181.1
E7EMB1	NP_001284643.1
Q1ZZU3	NP_001035100.1
Q1ZZU3	NP_001305018.1
Q1ZZU3	NP_001305021.1
Q5T5J6	NP_001098988.1
Q5T5J6	NP_060143.4
Q5T5J6	XP_016857016.1
Q96A49	NP_116185.2
Q8N0S2	NP_001137235.1
Q8N0S2	NP_570140.1
A8MT33	NP_001123451.1
Q6PIF2	NP_001099048.1
A1L190	NP_001116697.1
Q0VAF6	NP_001073937.1
B7ZLS9	NP_001269470.1
Q5T4T6	NP_001035364.2
O95926	NP_056299.1
O95926	NP_997053.1
P43405	NP_001128524.1
P43405	NP_001167638.1
P43405	NP_001167639.1
P43405	NP_003168.2
P43405	XP_005252204.1
P43405	XP_011517248.1
Q9H7C4	NP_001155180.1
Q9H7C4	NP_110413.2
O60506	NP_001153145.1
O60506	NP_001153146.1
O60506	NP_001153147.1
O60506	NP_001153148.1
O60506	NP_001153149.1
O60506	NP_001240700.1
O60506	NP_006363.4
O60506	XP_005248694.1
O60506	XP_016865667.1
Q9H7V2	NP_001310535.1
Q9H7V2	NP_001310536.1
Q9H7V2	NP_079169.1
Q9H7V2	XP_016883554.1
Q9H7V2	XP_016883555.1
Q9H7V2	XP_016883556.1
Q9H7V2	XP_016883557.1
P57105	NP_060843.2
A0A075B7B1	NP_056101.5
Q8N3V7	NP_001103444.1
Q8N3V7	NP_001159680.1
Q8N3V7	NP_001159681.1
Q8N3V7	NP_009217.3
Q8N3V7	XP_005268427.1
Q8N3V7	XP_005268428.1
Q8N3V7	XP_011535854.1
Q9H987	NP_001107605.1
Q9H987	NP_079151.2
Q9UMZ2	NP_001157016.1
Q9UMZ2	NP_001157017.1
Q9UMZ2	NP_001157018.1
Q9UMZ2	NP_001157019.1
Q9UMZ2	NP_009178.3
Q9UMZ2	NP_542117.3
Q9UMZ2	NP_942583.1
Q9UMZ2	XP_016879582.1
Q16563	NP_006745.1
Q16563	NP_874384.1
J3KQA0	NP_001278830.1
J3KQA0	XP_005269170.1
J3KQA0	XP_006719639.1
Q9BT88	NP_689493.3
Q9BSW7	NP_057608.2
Q8N9I0	NP_001129976.1
Q8N9I0	NP_796376.2
Q8N9I0	XP_016855802.1
Q9BQG1	NP_001153800.1
Q9BQG1	NP_001153801.1
Q9BQG1	NP_115674.1
Q9BQG1	XP_011525692.1
Q9BQG1	XP_011525693.1
Q4VX76	NP_001009991.2
Q4VX76	NP_001229313.1
Q4VX76	NP_001229323.1
Q4VX76	NP_001305674.1
Q4VX76	XP_005267272.1
Q4VX76	XP_006715668.1
Q4VX76	XP_006715669.1
Q4VX76	XP_011534556.1
Q96C24	NP_001123368.1
Q96C24	NP_001167539.1
Q96C24	NP_542775.2
Q96C24	XP_005262286.1
Q96C24	XP_011529370.1
Q96C24	XP_016885460.1
Q8TDW5	NP_001156806.1
Q8TDW5	NP_001156807.1
Q8TDW5	NP_620135.1
Q8TDW5	XP_011542303.1
Q8TDW5	XP_011542304.1
Q8TDW5	XP_016885461.1
Q8TDW5	XP_016885462.1
Q8TDW5	XP_016885463.1
Q7Z422	NP_001108072.1
Q7Z422	NP_001258798.1
Q96RJ0	NP_612200.1
Q9P1P5	NP_001028252.1
Q9P1P5	NP_055441.2
O14804	NP_003958.2
Q96RI8	NP_778237.1
Q969N4	NP_444508.1
Q96RI9	NP_778227.3
Q15750	NP_006107.1
Q15750	NP_705717.1
Q8N5C8	NP_690000.3
Q8N5C8	XP_005274540.2
P20366	NP_003173.1
P20366	NP_054702.1
P20366	NP_054703.1
P20366	NP_054704.1
Q9UHF0	NP_001171525.1
Q9UHF0	NP_037383.1
Q86UU9	NP_001070971.1
Q86UU9	NP_001070972.1
